hour,day_of_week,is_weekend,is_night,amount,merchant_category,online_order,foreign_transaction,high_risk_country,distance_from_home_km,distance_from_last_txn_km,customer_age,account_age_days,avg_spend_30d,num_txns_last_24h,transaction_velocity,used_chip,used_pin,repeat_retailer,declined_attempts_before,amount_vs_avg_ratio,Class
12,3,1,0,205.32,4,0,0,0,23.04,6.49,23,1604,14.22,4,2.1,1,1,0,1,1.7331,0
21,2,1,0,70.48,2,0,0,0,27.89,4.63,54,2156,139.39,7,1.51,1,1,1,0,1.575,0
22,5,0,0,15.16,7,1,0,0,7.85,11.28,40,3517,62.79,3,0.4,1,1,1,1,0.6521,0
21,6,1,1,24.02,2,0,0,0,30.56,28.32,58,3689,37.48,6,3.0,1,1,0,0,0.014,0
6,1,0,1,2.58,5,0,0,0,20.95,8.39,56,3257,31.0,7,3.22,1,1,0,0,0.6076,0
9,4,1,0,102.65,9,0,0,0,16.51,5.64,47,4372,13.23,2,2.46,1,1,1,0,0.7395,0
17,2,1,0,40.47,8,1,0,0,43.75,7.22,71,1712,48.44,3,1.66,1,1,1,0,1.2938,0
19,4,0,0,44.54,9,0,0,0,24.44,3.12,59,3084,25.88,4,1.67,1,0,0,0,1.0574,0
5,3,1,0,17.2,2,1,0,0,17.33,0.82,55,3774,231.48,0,1.08,1,1,1,1,1.1279,0
23,0,0,0,161.78,0,0,0,0,11.93,10.51,56,3045,55.68,5,1.98,1,1,1,1,1.2923,0
21,0,1,0,90.41,3,1,0,1,221.47,318.17,64,312,36.8,9,2.94,0,0,1,0,2.794,1
20,4,0,0,18.43,0,0,0,0,27.6,0.67,27,952,37.45,3,0.74,1,1,0,0,1.3243,0
6,3,0,1,210.13,7,1,1,0,51.17,103.32,54,177,84.93,16,9.93,0,0,0,0,1.8506,1
17,6,1,1,1.0,9,1,0,0,2.46,7.54,26,359,11.93,5,2.76,1,0,1,1,1.27,0
15,1,0,1,61.15,0,0,0,0,25.97,3.15,65,3497,70.72,0,4.66,1,0,0,0,0.8709,0
5,1,1,0,23.09,8,0,0,0,75.48,10.13,59,3968,138.5,7,1.66,1,0,0,0,0.2269,0
13,2,0,0,12.42,3,0,0,0,56.26,9.32,40,2820,34.95,1,1.28,1,0,1,0,1.1536,0
17,1,1,0,17.72,4,0,0,0,31.85,9.89,37,4243,64.56,3,0.66,0,1,1,0,0.9758,0
14,2,0,0,35.86,3,0,0,0,14.72,6.28,54,783,37.2,7,3.27,1,1,1,0,1.4354,0
5,4,1,0,12.93,7,1,0,0,5.66,21.53,29,1378,59.84,0,0.25,0,1,0,1,0.9507,0
10,3,1,0,17.6,0,0,0,0,61.72,29.63,19,722,19.54,2,0.2,1,1,0,1,0.2856,0
23,0,0,0,81.85,4,1,0,0,22.13,5.3,25,4221,40.83,5,2.49,1,1,1,0,0.387,0
18,2,1,0,7.42,9,0,0,0,7.13,14.94,22,632,11.28,6,2.58,1,1,1,0,0.9231,0
7,6,0,0,4.49,6,0,0,0,3.72,16.77,68,4164,30.82,7,1.12,1,1,1,0,1.1775,0
22,5,1,1,110.46,3,0,0,1,10.91,22.58,62,48,11.99,0,2.98,0,0,1,0,1.1601,0
15,0,1,0,53.53,1,0,0,0,24.23,4.69,70,2050,33.14,4,1.07,1,1,1,1,1.1396,0
17,4,0,0,7.09,0,0,0,0,43.86,9.87,68,1863,39.62,5,1.3,1,1,1,1,0.0176,0
13,3,0,0,36.19,4,1,0,0,22.22,0.31,49,2881,46.18,6,2.97,1,1,0,1,0.6541,0
18,1,0,0,10.74,2,0,0,0,15.83,8.08,34,659,30.13,0,0.77,0,1,0,0,0.6134,0
14,6,1,1,50.0,7,1,0,1,266.44,220.97,20,153,31.06,16,8.0,0,0,1,3,2.6433,1
19,5,1,1,68.84,6,0,0,0,40.4,146.18,40,485,87.28,8,6.86,0,0,0,4,4.3998,1
0,1,1,0,87.67,1,0,0,0,12.86,4.11,19,3812,74.42,3,2.32,1,1,0,1,1.0418,0
2,6,0,0,28.09,1,1,0,0,1.82,7.84,55,1411,216.47,4,2.16,1,1,1,0,1.7445,0
12,5,0,1,38.0,4,1,0,0,39.97,3.37,72,524,164.71,1,2.14,1,1,0,0,0.9136,0
18,3,1,0,23.45,0,1,0,0,51.3,15.51,53,2541,81.37,0,1.4,1,1,0,0,0.2739,0
15,1,1,0,19.0,3,0,0,0,10.94,1.29,20,4955,153.1,4,2.88,1,1,1,0,0.5519,0
23,5,1,1,119.98,3,0,0,0,20.18,6.66,43,2188,53.01,4,2.87,1,1,0,0,1.4627,0
7,5,1,0,160.33,3,1,0,0,19.28,4.01,33,61,131.43,3,1.97,0,1,0,0,0.9785,0
21,3,0,0,29.02,8,0,0,0,30.66,6.02,36,3765,44.11,2,1.49,1,1,0,0,0.7118,0
2,0,1,0,3.19,7,0,0,0,2.86,6.98,21,280,33.87,7,0.78,1,0,0,0,1.0208,0
15,6,1,0,42.87,1,0,0,0,54.25,10.92,24,3331,118.96,5,2.74,1,1,0,0,0.6675,0
6,3,0,0,37.02,5,0,0,0,4.62,22.72,45,3034,51.55,5,3.46,1,1,0,0,1.0857,0
0,1,1,0,27.98,3,0,0,0,7.28,6.46,25,3390,40.24,1,1.85,1,1,0,0,0.7815,0
12,2,0,1,7.82,0,0,0,1,0.53,7.16,38,2941,159.65,1,2.74,1,0,1,1,1.4241,0
19,5,0,1,70.14,8,0,0,0,15.2,7.37,67,4199,207.76,3,0.46,1,1,1,1,1.1366,0
22,0,0,0,19.02,7,0,0,0,14.98,10.41,66,255,24.21,0,4.21,1,0,0,1,0.9272,0
20,5,0,0,89.44,1,1,0,0,29.78,16.5,58,1226,28.24,4,0.82,1,1,1,0,1.3664,0
7,3,1,1,20.64,8,1,0,0,1.38,4.36,56,663,49.87,1,2.12,1,0,0,1,1.1591,0
7,0,0,0,23.44,4,0,0,0,15.66,5.34,61,756,103.58,2,1.05,1,1,0,1,1.1286,0
1,0,1,0,136.6,1,0,0,0,0.1,4.51,34,2370,80.23,3,1.45,1,1,0,1,0.9259,0
22,3,0,0,47.77,1,0,0,0,11.44,1.28,19,2892,57.41,6,3.97,0,0,1,0,0.8832,0
15,1,0,1,27.88,8,1,0,0,9.86,0.33,45,3121,82.98,0,1.47,1,1,0,0,0.8321,0
8,3,0,1,81.41,5,1,0,0,4.14,1.03,32,1805,36.41,0,3.21,1,1,1,0,0.8698,0
15,4,0,1,14.99,5,1,0,0,33.71,11.26,47,246,25.0,2,1.98,1,1,0,1,0.7417,0
9,4,1,0,25.15,4,1,0,0,3.83,8.71,18,2393,135.35,6,0.72,0,1,1,0,0.3942,0
15,0,0,0,72.79,2,1,0,0,34.04,2.88,46,383,156.4,0,1.99,1,0,0,0,1.7455,0
1,0,0,0,88.42,4,0,0,0,2.24,0.75,23,2764,155.41,1,0.81,1,1,1,0,1.27,0
20,0,1,0,185.77,5,1,1,1,238.59,291.55,64,463,67.5,6,8.76,0,1,1,0,2.7815,1
2,1,1,1,24.47,6,1,0,0,5.46,5.47,28,3385,94.12,3,0.43,0,1,0,1,0.8097,0
7,6,1,1,31.42,5,0,0,0,38.58,11.51,65,2468,25.47,3,2.2,1,0,0,1,1.046,0
2,5,1,1,24.74,1,0,0,0,17.32,0.84,56,1139,39.8,1,1.87,1,0,1,0,0.5855,0
15,2,0,1,44.65,3,0,0,0,12.46,2.45,64,340,114.28,3,2.84,1,0,1,1,1.2522,0
8,0,1,1,201.35,0,0,0,0,25.28,16.16,65,1265,138.3,6,1.23,1,1,0,1,0.8123,0
9,6,0,0,39.92,7,0,0,0,47.42,4.63,53,3010,148.89,6,3.21,1,0,1,1,1.214,0
16,4,0,0,39.59,8,1,0,0,3.77,3.39,27,3044,28.46,4,0.48,0,0,0,1,1.4932,0
9,1,0,0,146.28,7,0,0,0,0.1,3.51,34,753,10.51,5,0.43,1,1,1,0,0.3674,0
18,0,1,0,30.38,2,1,0,0,10.37,2.98,28,1829,76.3,5,1.51,1,0,1,0,0.4704,0
8,6,1,0,8.74,9,0,0,0,57.32,12.36,73,3835,11.29,4,1.2,1,1,1,0,0.5953,0
19,0,0,0,16.18,4,0,0,1,34.76,2.84,68,2706,40.11,5,0.93,1,1,0,0,1.0743,0
7,0,0,1,25.22,6,0,0,0,7.3,25.28,24,4918,195.1,6,1.83,1,1,1,1,1.0784,0
4,5,0,0,39.66,2,0,0,0,7.82,5.3,62,786,27.54,3,1.43,0,0,0,1,0.9135,0
1,1,0,0,6.12,3,0,0,0,27.03,23.38,22,3979,66.11,0,2.7,1,1,1,1,0.8877,0
10,6,1,0,7.29,0,0,0,0,20.07,7.19,46,3892,36.16,7,2.63,1,1,1,0,0.8254,0
19,0,1,0,22.02,6,0,0,0,6.39,0.79,54,978,45.29,1,0.46,1,0,1,1,1.1129,0
1,4,1,0,24.14,0,1,0,0,16.04,7.11,24,3351,18.26,6,1.73,1,1,0,0,1.2975,0
18,0,1,0,202.01,3,0,0,0,28.2,5.97,24,4834,79.57,5,3.13,1,1,1,1,0.3287,0
19,1,0,0,54.47,1,0,0,0,23.02,2.07,26,4905,25.9,0,2.82,1,1,0,0,1.0104,0
23,6,0,0,321.3,7,0,0,0,16.99,3.48,19,4232,50.84,1,1.77,1,1,1,1,1.3323,0
21,4,0,1,27.67,4,0,0,0,3.22,19.11,36,624,94.89,4,3.68,1,1,1,1,0.5643,0
9,1,1,1,9.14,8,0,0,0,19.43,13.06,71,939,118.56,7,3.16,1,0,1,1,0.8018,0
6,1,0,1,270.12,8,0,0,0,29.78,15.22,53,1434,14.83,4,2.27,1,1,1,1,0.9978,0
1,6,0,0,34.34,8,1,0,0,62.39,5.69,39,3753,231.03,0,2.48,1,1,1,0,1.2531,0
3,0,1,1,94.87,9,1,0,0,31.97,12.59,34,2606,87.31,1,1.64,1,1,0,0,0.9545,0
13,6,0,1,12.15,4,0,0,0,16.5,31.47,66,3549,35.44,2,4.67,1,1,0,0,0.5469,0
2,2,0,0,44.63,3,0,0,0,39.12,17.89,34,1816,85.87,1,2.54,0,1,1,1,0.1391,0
9,5,1,0,8.66,5,0,1,0,17.8,0.93,48,3868,24.8,6,0.88,0,1,0,0,1.4834,0
13,2,0,0,85.63,5,0,0,0,7.36,9.54,33,2469,77.91,0,1.85,1,0,1,0,0.9125,0
18,2,0,1,154.69,9,0,0,0,23.39,1.23,46,1083,44.87,6,1.43,0,1,1,1,0.9672,0
20,6,0,0,7.0,0,0,0,0,3.2,5.07,62,2195,73.74,1,1.82,1,1,0,1,1.1376,0
18,0,1,0,18.63,6,0,0,0,53.49,6.93,73,1928,18.1,0,1.18,1,1,0,0,1.4755,0
15,3,1,0,94.7,6,0,0,0,9.17,11.15,34,2990,33.63,2,1.34,1,1,1,1,0.9684,0
20,6,0,0,235.9,4,0,0,0,57.46,1.4,43,4364,10.0,3,1.89,1,1,0,1,1.7334,0
23,4,0,0,70.63,0,1,0,0,3.09,0.41,37,895,23.92,2,1.71,1,1,0,1,0.1376,0
1,5,0,0,8.67,7,1,0,0,9.65,11.73,44,4090,146.05,3,2.79,1,1,1,0,0.8087,0
22,2,0,0,13.06,5,1,0,0,23.54,0.39,21,345,229.75,2,2.0,1,1,1,1,1.0838,0
20,4,1,1,9.32,0,0,0,0,1.18,1.26,55,2622,21.16,1,2.4,0,1,0,0,0.3355,0
12,1,0,0,29.13,2,1,1,0,10.86,3.88,65,1780,62.83,3,1.92,1,1,0,0,0.6109,0
17,2,1,0,80.65,2,1,0,0,5.78,11.25,34,1109,10.0,6,0.66,1,0,1,1,0.8734,0
17,4,1,0,4.32,6,0,0,0,45.92,20.02,19,2305,230.04,5,2.16,1,1,0,0,0.6356,0
3,5,0,0,20.31,8,0,1,0,32.12,13.9,33,1655,165.92,2,2.75,1,1,1,1,1.0042,0
0,6,0,1,394.37,6,1,0,1,93.18,268.36,43,38,15.43,13,6.46,0,0,0,1,4.639,1
16,4,1,0,302.42,8,0,0,0,41.48,3.42,70,4476,43.7,3,2.07,1,0,0,0,1.8943,0
4,3,0,1,11.97,0,0,0,0,25.83,6.85,65,471,215.18,3,1.06,0,1,0,1,0.857,0
22,5,0,1,50.27,5,0,0,0,5.02,5.97,39,2846,37.75,2,2.66,1,0,1,1,0.8202,0
18,1,0,0,76.65,7,1,0,0,12.52,7.55,50,890,70.61,2,2.39,1,1,0,0,0.323,0
20,2,0,0,5.02,4,0,0,0,18.37,0.33,44,4961,23.02,5,0.66,1,1,0,0,0.8719,0
7,2,1,1,661.15,2,0,1,0,234.72,343.73,50,79,131.85,12,10.04,0,0,0,0,8.2076,1
16,2,0,1,30.69,5,0,0,0,53.46,0.82,49,4592,16.79,0,2.26,1,1,1,0,1.7302,0
11,3,1,1,5.38,9,1,0,0,13.62,23.24,66,1648,282.33,4,1.17,1,1,0,0,0.7924,0
19,5,0,0,18.02,4,0,0,0,14.86,20.07,27,2645,145.04,1,2.17,1,0,1,1,0.744,0
5,1,0,1,22.55,9,0,0,0,12.86,9.25,27,859,99.54,2,4.23,1,1,0,1,0.8368,0
11,0,1,0,5.35,4,0,0,0,24.27,4.01,71,3660,20.11,4,2.51,1,1,1,0,1.4528,0
17,1,1,1,21.16,0,0,0,0,4.82,10.33,60,745,26.66,3,1.61,0,1,1,1,1.2003,0
15,6,0,1,16.11,2,0,0,1,4.38,21.91,23,611,21.61,1,3.14,1,0,1,1,1.1258,0
7,0,1,0,105.39,3,1,0,0,15.73,16.59,46,2056,336.41,1,1.0,1,1,1,0,0.6944,0
2,0,1,0,44.56,6,0,0,0,35.49,3.49,47,4560,24.06,4,2.02,1,1,1,0,1.0744,0
12,3,1,1,39.77,9,0,0,0,6.14,7.6,74,2623,106.14,7,1.25,1,0,1,0,1.8141,0
10,2,0,0,42.92,4,0,0,0,35.66,10.31,51,4998,54.24,4,2.02,1,1,1,1,1.6637,0
3,5,0,0,178.32,1,0,0,0,27.67,2.29,29,2174,100.05,6,0.09,1,1,0,1,1.162,0
17,2,1,0,49.28,5,0,0,0,8.61,12.02,33,1910,44.96,5,3.81,1,1,0,0,0.2938,0
5,0,1,0,27.07,7,0,0,0,22.23,6.22,72,3679,87.16,5,1.17,1,1,0,0,0.8153,0
4,4,0,1,52.68,5,1,0,0,16.76,7.37,24,492,125.85,4,0.5,1,0,1,1,0.7244,0
20,5,1,0,42.75,8,0,0,0,10.43,2.12,46,2727,90.7,4,2.03,0,1,0,1,1.0185,0
11,0,1,0,120.32,0,0,0,0,32.63,20.01,27,2723,164.46,3,0.03,1,0,0,0,1.3888,0
3,5,0,0,34.05,6,0,0,0,50.23,9.85,73,1667,20.0,3,2.47,1,1,1,1,0.3877,0
5,0,1,0,81.49,0,1,0,0,9.19,4.64,62,548,50.48,6,3.22,1,1,1,0,0.6539,0
12,4,0,1,47.8,2,0,0,0,39.87,2.79,41,2784,94.06,6,2.72,1,1,1,0,0.7931,0
19,5,1,0,10.82,2,0,0,0,17.75,3.23,27,1669,15.87,4,2.81,1,1,0,1,0.7517,0
1,4,0,1,26.87,6,1,0,0,19.07,7.22,64,408,51.26,3,1.9,1,1,0,0,0.7198,0
13,0,1,0,89.77,8,0,0,0,9.94,12.89,62,915,96.14,1,1.43,0,1,0,0,1.4936,0
19,6,1,0,43.19,9,0,0,0,26.78,15.14,43,4070,11.09,1,2.46,1,1,0,0,0.4789,0
6,5,1,0,216.14,8,1,0,0,0.96,8.13,24,745,54.32,7,0.86,1,0,0,0,1.416,0
8,1,0,1,30.01,3,0,0,0,23.49,0.3,52,671,71.01,6,2.19,1,0,0,0,1.3262,0
21,5,1,0,3.7,8,1,0,0,2.64,8.39,34,1753,36.86,2,4.14,1,1,1,0,1.6307,0
19,2,0,0,31.75,3,0,0,0,28.25,5.28,54,909,114.41,5,1.27,1,1,1,0,0.4337,0
23,3,1,1,30.05,8,1,0,0,27.46,5.32,44,825,39.6,1,3.54,1,1,0,1,1.0118,0
15,0,0,0,9.46,5,0,0,0,10.25,10.19,37,2620,10.0,3,1.17,1,1,1,1,1.0578,0
13,5,0,0,1.55,2,1,0,0,5.5,7.9,72,52,40.92,4,2.8,1,0,0,0,1.4664,0
20,4,0,1,22.07,2,0,0,0,18.66,9.95,47,3056,189.33,1,1.77,0,1,1,0,1.0251,0
13,2,1,0,116.3,2,0,0,0,9.36,12.62,52,4985,153.36,0,2.59,1,1,1,1,0.7491,0
21,4,0,0,33.3,3,0,0,0,27.69,4.07,50,728,85.16,4,2.37,0,1,1,1,1.3525,0
20,2,1,0,5.77,1,0,0,0,9.15,17.15,47,4816,82.31,6,2.26,1,1,1,0,0.6828,0
8,2,0,0,53.7,6,0,0,0,6.34,4.41,46,4385,45.7,4,2.08,1,1,1,0,0.6337,0
17,3,0,0,169.63,7,0,0,0,7.19,0.23,67,857,52.56,1,2.88,1,1,1,0,1.0723,0
8,5,1,0,306.43,3,0,0,0,8.38,1.35,42,4473,114.33,0,1.63,1,1,1,1,1.156,0
9,1,1,0,35.08,9,0,0,0,32.61,2.19,40,2826,30.08,0,1.84,1,0,1,1,0.1842,0
2,1,0,1,373.02,0,0,0,0,21.04,4.43,45,837,118.19,0,1.54,1,0,1,1,1.2875,0
7,4,1,1,13.22,1,0,0,0,6.89,5.76,47,3627,35.1,3,1.01,1,1,1,0,1.1103,0
9,1,0,0,43.37,0,0,0,0,15.43,9.57,48,2728,55.03,1,3.42,1,1,0,1,1.1149,0
10,4,0,0,5.74,7,0,0,0,39.52,1.71,20,1587,56.13,3,1.81,0,1,1,0,0.9622,0
11,1,0,0,74.31,2,0,0,0,24.99,2.36,52,1576,67.33,1,1.66,1,1,0,1,0.6568,0
16,5,1,0,29.01,4,0,0,0,37.13,16.54,60,2810,33.67,2,3.17,1,1,0,0,1.4444,0
11,5,0,0,70.14,3,1,0,0,31.14,14.01,70,3209,72.31,7,1.23,1,1,0,1,1.1967,0
13,6,1,1,18.75,0,0,0,0,18.64,13.33,36,4982,81.15,2,1.64,1,0,1,1,0.8895,0
8,2,0,0,127.27,7,1,0,0,28.7,2.47,43,284,66.86,7,2.01,1,0,1,1,0.6964,0
13,3,0,1,9.96,3,0,0,0,14.54,11.91,38,3069,88.81,3,1.49,1,1,0,1,1.0941,0
0,1,1,0,36.93,1,1,0,0,36.23,3.9,36,112,140.27,6,1.54,0,1,0,1,1.4946,0
4,4,0,0,20.62,0,0,0,0,39.09,12.69,51,941,84.02,5,0.07,0,1,1,0,0.6179,0
22,3,0,1,19.35,2,1,0,0,24.92,9.12,32,3298,385.02,0,2.66,1,1,0,0,1.1341,0
14,4,1,0,4.42,0,1,0,0,21.19,7.46,67,3955,72.58,3,1.37,1,1,1,0,0.6363,0
0,1,1,0,55.69,9,0,0,0,18.38,0.95,32,269,77.81,0,0.08,1,1,1,1,1.0368,0
8,4,1,0,16.35,2,1,0,0,9.89,0.29,40,4747,42.93,6,1.31,1,0,0,1,0.9171,0
16,4,0,1,15.26,8,0,0,0,25.18,10.63,24,457,100.46,4,1.08,1,1,1,1,1.0515,0
20,5,1,0,33.88,4,0,0,0,3.06,1.2,58,1565,108.34,5,1.31,1,0,1,1,0.7321,0
23,1,0,1,68.82,5,0,0,0,5.49,10.81,18,1446,65.82,1,0.35,1,1,1,1,0.8656,0
18,0,0,0,92.01,4,0,0,0,2.02,10.08,51,862,32.25,4,3.91,1,1,1,0,1.1561,0
15,6,1,0,39.88,6,1,0,0,17.38,18.74,61,1028,27.39,7,0.96,1,0,0,1,0.9558,0
2,2,0,1,4.67,4,0,0,0,22.61,6.76,19,2612,70.89,4,1.35,1,1,1,1,0.6693,0
8,6,0,0,4.5,3,0,0,0,13.22,10.94,51,1406,139.8,2,2.6,1,1,1,0,1.6149,0
7,5,0,1,20.47,7,0,0,0,8.06,17.84,27,3883,155.98,7,0.24,1,1,0,0,1.2021,0
19,2,1,1,54.52,8,0,0,0,16.64,9.97,71,586,93.65,1,1.46,1,1,1,1,1.6671,0
3,0,0,0,50.43,1,0,0,0,22.12,13.61,20,3152,44.77,5,2.92,1,1,1,1,0.6831,0
23,3,0,0,10.53,3,0,0,0,13.29,6.55,35,4381,44.11,3,1.83,0,0,1,0,0.9328,0
0,3,0,0,65.6,4,0,0,0,6.73,10.55,53,113,57.52,1,2.56,0,1,0,0,0.6902,0
23,4,0,0,2.22,3,1,0,0,12.24,6.2,19,1350,18.38,3,1.73,1,0,1,1,1.0134,0
9,5,1,0,134.19,6,1,0,0,161.72,297.09,74,309,79.78,6,12.35,0,0,0,4,9.3337,1
16,5,1,0,73.12,6,0,0,0,25.3,8.04,70,2755,109.13,4,2.54,0,0,1,1,1.0799,0
0,0,1,0,50.0,7,1,1,0,40.46,232.47,67,137,79.25,15,7.47,0,0,0,2,5.2378,1
3,6,0,0,6.38,5,1,0,0,44.08,3.91,35,1784,56.99,5,2.32,1,1,1,1,1.8134,0
10,4,0,0,117.87,6,1,0,0,80.42,117.84,58,319,19.19,10,5.97,0,0,0,2,3.6162,1
16,0,0,0,36.5,3,0,0,0,26.8,3.01,20,244,99.4,0,2.38,0,1,0,0,0.7262,0
8,4,1,1,23.93,7,0,0,0,8.86,4.02,49,2700,55.52,3,0.79,1,0,1,0,0.5427,0
21,5,0,0,9.01,1,0,0,0,13.92,22.31,55,1429,77.58,3,1.33,1,1,1,1,1.1303,0
2,4,1,0,39.95,7,0,0,0,20.89,7.13,61,1225,344.34,0,2.97,1,0,0,1,1.2168,0
12,4,0,1,95.94,0,0,0,0,32.02,1.49,71,1792,52.89,7,3.31,1,0,1,1,1.0979,0
21,1,0,0,8.05,2,0,1,0,4.92,9.95,42,3770,56.48,2,0.11,1,1,1,1,1.25,0
8,0,1,0,21.7,6,1,0,0,4.71,5.28,21,2617,44.15,0,2.1,1,0,1,1,1.0881,0
2,1,1,1,40.51,6,0,0,0,17.9,18.4,50,4612,80.06,3,1.71,0,1,1,1,1.169,0
16,6,0,1,41.34,4,0,0,0,0.06,9.08,36,4810,23.17,4,1.37,1,1,1,0,0.4539,0
17,5,1,1,96.32,7,0,0,0,3.63,10.74,23,2713,43.23,5,2.92,1,1,0,0,1.0954,0
20,3,1,0,96.09,8,0,0,0,19.24,14.02,57,4497,107.03,3,1.02,1,1,1,1,1.9213,0
17,3,0,0,5.72,6,0,0,0,7.13,5.32,51,3789,30.89,6,2.72,1,1,1,0,0.9101,0
2,4,0,0,104.4,0,0,0,0,5.76,6.33,35,1649,155.12,0,2.16,1,1,1,1,1.0865,0
1,1,1,0,85.73,1,0,0,0,3.23,10.82,40,3867,146.01,7,2.14,1,1,1,1,0.2402,0
23,2,0,1,41.49,7,1,0,0,0.31,0.0,31,4028,23.26,4,2.82,1,1,1,1,0.8573,0
0,1,0,1,249.4,4,0,0,0,14.61,0.54,54,3917,22.76,2,1.11,1,0,0,0,1.2411,0
0,4,1,0,4.19,7,0,1,0,10.77,5.06,54,4879,42.86,4,2.8,0,1,1,1,0.6806,0
7,4,0,1,26.02,4,1,0,0,9.33,0.72,41,2741,102.51,7,1.71,1,1,0,1,0.9363,0
18,4,1,0,3.51,1,0,0,0,3.83,1.15,37,4158,83.95,5,1.73,0,1,1,1,1.3488,0
10,0,1,0,21.28,8,1,0,0,46.04,15.96,35,340,158.15,5,0.33,1,0,1,1,0.579,0
14,5,0,0,12.81,7,1,0,0,7.48,3.51,53,1112,29.72,0,1.72,1,0,0,0,0.5016,0
14,2,0,0,19.88,8,0,0,0,12.24,14.66,19,2530,70.13,4,4.23,1,1,1,0,0.5338,0
8,0,1,1,15.86,1,0,0,0,12.45,4.43,45,476,23.75,3,0.37,1,1,1,1,1.2676,0
20,1,0,0,24.46,0,0,0,0,8.43,18.45,30,3192,30.6,3,2.38,1,0,1,0,1.1937,0
13,0,1,1,113.42,9,0,0,0,21.56,2.53,60,2726,126.94,3,2.17,1,1,1,0,0.2749,0
1,3,1,1,15.16,8,0,0,0,18.54,6.67,48,1940,10.0,0,1.79,0,1,1,1,1.1333,0
12,3,0,0,10.19,6,0,0,0,4.04,1.66,64,1602,35.41,7,1.78,1,0,0,1,0.8034,0
19,1,1,1,102.84,3,0,0,0,18.32,4.51,27,3928,332.91,7,0.27,1,1,0,0,0.8521,0
17,3,1,0,113.76,5,0,0,0,4.91,5.46,50,1670,10.84,5,4.32,0,1,1,1,1.5478,0
14,3,1,0,43.87,9,0,0,0,5.04,6.34,66,4843,10.0,7,1.31,1,1,1,0,0.3379,0
15,4,1,1,148.41,2,0,0,0,28.18,14.02,73,4663,39.37,2,3.04,1,1,0,0,1.0306,0
7,2,1,0,60.45,4,0,0,0,21.33,4.45,56,495,134.59,5,1.83,1,1,0,0,1.6775,0
4,0,1,0,31.63,6,0,0,0,6.29,7.76,67,3994,17.49,2,2.55,1,0,1,0,1.6668,0
21,0,0,0,169.11,7,0,0,0,10.35,2.22,69,793,83.99,2,2.49,1,1,1,0,1.0197,0
3,2,1,0,13.01,8,1,0,0,3.27,1.26,68,471,51.81,6,3.05,1,1,0,1,0.9635,0
7,1,1,0,12.27,6,0,0,0,2.58,10.77,25,3723,57.15,0,0.46,1,0,0,0,1.0231,0
12,4,0,0,153.83,4,0,1,0,28.51,19.96,63,405,40.33,4,1.95,1,1,0,0,0.3406,0
4,1,1,1,78.91,3,1,0,0,4.24,1.9,36,44,291.97,1,1.99,1,1,0,0,1.5702,0
16,4,0,0,47.44,9,1,0,0,27.7,2.22,58,2297,29.54,7,1.96,1,1,1,1,1.0513,0
22,3,0,1,121.67,8,1,0,0,30.85,2.78,19,2551,45.87,6,2.72,1,1,1,1,1.1353,0
13,0,0,1,5.97,0,0,0,0,20.1,0.29,40,4862,13.15,0,1.96,1,1,1,0,1.1358,0
17,1,1,0,794.37,1,1,0,0,0.37,15.29,40,1773,63.25,0,1.77,1,1,0,1,1.1092,0
10,1,1,0,97.12,9,0,0,0,17.61,0.84,48,3936,18.03,5,2.98,1,1,1,0,0.4855,0
17,3,0,0,47.4,6,0,0,0,17.53,1.28,31,1460,37.8,1,2.79,1,0,1,1,0.4906,0
10,6,0,1,77.47,6,1,0,0,50.58,1.27,32,2910,104.24,5,4.78,1,1,0,1,0.8744,0
6,1,0,0,16.8,1,0,0,0,33.34,1.71,68,1148,83.23,0,2.54,0,1,1,1,1.4828,0
3,3,1,0,29.75,7,0,0,0,50.53,3.17,74,2573,55.63,5,2.09,1,0,0,1,1.1442,0
10,4,0,0,13.78,5,0,0,0,31.66,10.37,54,4362,98.84,4,0.53,0,0,1,0,1.0404,0
15,0,1,0,8.76,5,0,0,0,21.51,1.85,35,1185,53.63,7,3.86,1,1,1,0,1.0113,0
9,0,0,0,165.98,9,0,0,0,34.83,10.27,62,3274,30.51,3,2.45,0,0,0,0,0.9454,0
20,2,1,0,98.23,6,0,0,0,21.07,2.86,68,4067,13.73,2,2.25,1,0,0,1,0.783,0
23,2,1,1,31.99,1,1,0,1,24.89,1.79,38,2405,103.41,6,2.29,1,1,1,0,0.3852,0
3,5,1,1,152.82,2,1,0,0,19.05,23.41,28,688,301.35,4,1.33,1,0,0,0,1.2595,0
17,4,1,1,137.52,9,0,1,0,8.94,9.9,56,2999,33.76,5,1.5,1,1,1,1,0.9534,0
0,2,1,0,17.02,0,0,0,0,8.95,9.57,24,860,19.0,0,1.14,1,1,1,0,1.3439,0
14,4,0,0,29.2,2,0,0,0,5.93,25.69,44,842,48.15,0,1.67,1,1,0,0,0.9854,0
13,0,1,0,58.71,0,1,0,0,19.85,6.58,64,889,34.17,4,4.71,0,1,1,0,1.2638,0
8,1,0,0,93.74,9,1,0,0,28.3,12.66,19,3517,10.0,4,3.0,1,0,1,1,0.7645,0
14,6,0,0,192.6,6,0,1,0,55.55,3.81,54,1913,29.67,0,0.22,1,1,1,1,1.4277,0
22,6,0,0,38.57,8,0,0,0,44.69,8.22,59,697,84.27,3,1.37,1,1,0,0,1.9188,0
